UWI,tbguid,lifetime_start,FAILURETYPE,GrossStrokeLength,Fillage,YesterdaysAverageSPM,bha_configuration,gas_anchor_length,MAX_INCLINATION,AVG_PRESS_FLOWLINE,AVG_PRESSURE_TUBING,AVG_PRESSURE_CASING,AVG_LIQUID_VOLUME,AVG_WATERSG,ROUTE,FAILED,lifetime_duration_days,WaterRatio,chemgroup1_score,chemgroup2_score
755-24-5773,GB04KRJR93121130879920,2012-05-18 00:00:00,Tubing,131.47365514723882,92.7894744873046,5.735555458068842,TAC_ABOVE_NIP,20.73,2.2,70.3640748,73.508148,303.4833,248.70408,1.04,881.0,1.0,1131.66,0.1687141360929824,0.0,0.0
349-59-9628,GB87PCAM96967916247695,2011-06-24 00:00:00,Sucker Rod Pump,124.001195665222,79.9333343505859,6.57333326339721,PACKER_DONNAN,20.75,2.1,55.912553,76.455785,65.190237,88.052111,1.2,900.0,1.0,2655.6,0.2460043007941058,1.0,1.0
403-36-8950,GB21ANHO38132387949364,2016-05-09 00:00:00,Tubing,164.983905576663,79.4000015258789,6.40000009536743,TAC_ABOVE_NIP,17.2,10.49,66.803445,71.893818,80.115642,130.56378,1.04,883.0,1.0,1062.56,0.4740001093718334,0.5,0.0
368-86-9975,GB74IRCM73556105172064,2016-04-04 11:45:00,Sucker Rod Pump,143.98671912449282,82.0999984741211,5.80000019073486,TAC_ABOVE_NIP,17.22,5.0,91.632048,124.673412,293.320474,217.629108,1.04,886.0,1.0,203.51,0.3621184350027295,0.0,0.0
432-62-5341,GB09DXWL74964007767046,2010-03-19 00:00:00,NOFAIL,111.51821795565886,75.74177169799802,4.892811012268064,PACKER_DONNAN,20.07,2.38,57.7579066,49.029712,68.874535,27.733234,1.072,881.0,0.0,1076.0,0.0970367177517054,0.0,0.0
172-49-3339,GB79RMZX37167606043794,2016-06-15 00:00:00,Tubing,133.463695068359,76.6680526733398,5.80000019073486,PACKER_DONNAN,20.7,5.63,55.632368,76.690091,77.792241,108.271403,1.04,872.0,1.0,497.5,0.4786931596332966,0.5,0.0
501-28-6968,GB69EBBQ29404135517256,2016-01-13 00:00:00,Tubing,59.56734450758013,0.0,0.0,TAC_ABOVE_NIP,17.59,2.5,47.171903,90.310662,124.9032,173.843636,1.04,881.0,1.0,274.29,0.2573472519868371,0.5,0.5
754-10-5440,GB45TWSZ65637574971962,2019-02-03 10:00:00,NOFAIL,136.652872882311,99.0,5.0,TAC_BELOW_NIP,17.1,2.7,58.40853,78.761586,140.359884,96.023037,1.2,882.0,0.0,437.32,0.2141128696023226,0.5,0.0
261-22-8393,GB71IDIH07177961318815,2010-05-24 00:00:00,NOFAIL,122.79231107951621,63.43623733520502,5.582999992370603,TAC_ABOVE_NIP,19.25,1.54,51.408065199999996,64.296696,68.81487,74.56553,1.104,901.0,0.0,1379.43,0.1766059598852177,0.0,0.0
064-54-5640,GB73BHIR52481081001621,2019-10-28 00:00:00,NOFAIL,120.694999919218,97.3499984741211,4.0,TAC_ABOVE_NIP,17.15,2.03,69.035698,83.913352,61.266983,42.571602,1.19,900.0,0.0,170.73,0.5577811001803503,0.0,0.0
263-29-3019,GB58WZCC62620890572605,2019-08-04 07:30:00,Sucker Rod Pump,164.150119922779,98.0,5.69999980926513,TAC_BELOW_NIP,17.09,6.44,26.991583,76.622982,66.355351,71.000833,1.04,903.0,1.0,120.19,0.5839250787381607,0.0,0.0
454-34-3752,GB60MQCU84891969462535,2012-02-17 00:00:00,Sucker Rod Pump,146.972901409068,87.94870605468743,5.500781345367427,PACKER_DONNAN,20.73,2.02,44.322676599999994,66.654133,91.102604,201.498733,1.04,900.0,1.0,299.0,0.544260826692146,0.0,0.0
540-51-3641,GB87ZAGW03180777130470,2013-08-21 00:00:00,Sucker Rod Pump,116.62172970246385,87.5010681152343,5.244347858428951,TAC_ABOVE_NIP,19.3,2.08,47.23544679999999,67.464044,206.748667,68.37,1.04,874.0,1.0,224.0,0.1260461898493491,0.0,0.0
200-60-5443,GB20XBVZ44256415247625,2016-08-02 00:00:00,Tubing,158.306806010618,98.5374984741211,4.90000009536743,TAC_ABOVE_NIP,17.1,10.68,69.919479,146.767111,143.22456,408.471503,1.04,901.0,1.0,189.67,0.4046679775357548,1.0,0.0
783-56-4547,GB90SOGZ52505383757742,2014-05-19 00:00:00,Tubing,116.41175498357318,77.61305084228512,5.77999992370605,TAC_ABOVE_NIP,19.26,1.5,48.696252199999996,48.155178,88.051942,50.863377,1.102,874.0,1.0,308.62,0.1636848847059447,0.0,0.0
432-62-5341,GB36CMAK74201958672682,2008-01-16 00:00:00,Sucker Rod Pump,125.85285794649619,92.55689849853509,5.3600000381469695,PACKER_TAC_DONNAN,20.85,2.38,47.145814200000004,114.685315,41.573427,89.187133,1.04,881.0,1.0,142.0,0.0942914041199194,0.0,0.0
433-14-8266,GB66TTXM60328641227584,2006-11-20 00:00:00,Sucker Rod Pump,112.22947775038816,65.90571441650391,3.740000009536742,PACKER_TAC_DONNAN,20.5,2.27,18.676983999999997,0.0,0.0,7.035072,1.1680000000000001,867.0,1.0,239.0,0.0001431399707067,0.0,0.0
277-67-0857,GB39IMBD14004485841632,2015-09-24 00:00:00,Tubing,130.1170532231732,84.0500030517578,5.69999980926513,UNKNOWN,17.11,7.59,74.351224,103.430394,268.835548,220.946333,1.04,886.0,1.0,521.19,0.1484507190259636,0.0,0.0
237-05-0562,GB67RPWK60589175566400,2015-10-23 00:00:00,NOFAIL,118.12969690363241,97.6818161010742,6.36999988555908,TAC_ABOVE_NIP,17.12,2.7,51.474540000000005,87.306122,118.346939,140.408163,1.04,873.0,0.0,188.0,0.5390261604661831,0.0,0.5
548-70-5358,GB74PPGA27451587860368,2016-06-05 01:00:00,Tubing,136.9632254535048,96.6757583618164,6.69999980926513,TAC_ABOVE_NIP,17.1,6.17,75.486404,123.145057,151.919661,255.156425,1.04,902.0,1.0,170.38,0.3202548554283906,0.5,0.0
631-20-5963,GB34CVXO17324453534851,2007-01-10 00:00:00,Sucker Rod Pump,132.7546521115718,77.31025619506832,5.692727375030513,PACKER_TAC_DONNAN,40.5,2.63,57.4727266,0.0,15.408163,203.211271,1.04,867.0,1.0,712.0,0.0268979076460773,0.0,0.0
874-19-6260,GB32FDHT78094036019332,2013-02-27 13:00:00,NOFAIL,127.86916463241036,81.89111175537106,6.039999961853024,TAC_ABOVE_NIP,19.74,2.39,53.282404199999995,75.275953,82.36044,173.540088,1.0857894,885.0,0.0,340.46,0.1675102066330633,0.0,0.0
308-70-2766,GB19OCOQ59936832063643,2018-09-03 08:00:00,Tubing,160.9193206415348,96.39367523193359,5.7599999427795385,TAC_BELOW_NIP,17.05,9.58,83.360434,150.583377,174.138406,459.854545,1.04,880.0,1.0,571.67,0.3790097062104714,0.0,0.0
807-26-3648,GB69MWDZ64965327988132,2016-03-11 00:00:00,Tubing,158.12162400066862,99.0986099243164,6.0,TAC_ABOVE_NIP,17.58,10.81,66.767237,104.306997,173.987259,273.204748,1.04,901.0,1.0,312.71,0.4566090996339493,0.5,1.0
610-57-8742,GB48FETC67706753215884,2015-06-16 02:00:00,Tubing,162.8354503407418,89.1380310058593,6.5,PACKER_DONNAN,20.75,2.37,60.579764,116.314176,267.517241,327.279693,1.04,872.0,1.0,253.92,0.3856122689530877,0.0,0.5
473-26-7206,GB32UEAM99738319601988,2014-03-17 00:00:00,NOFAIL,139.568684640175,91.2892837524414,5.40000009536743,TAC_ABOVE_NIP,19.24,3.2,67.243933,166.95705,131.743695,201.605537,1.04,901.0,0.0,934.0,0.3311523085796994,0.5,1.0
571-67-6351,GB64BPDU37812542999487,2019-03-31 07:30:00,NOFAIL,147.346055091695,89.5259246826171,6.0,PACKER_DONNAN,16.82,3.0,71.788165,76.051353,85.841491,134.603555,1.19,872.0,0.0,381.42,0.4437853963069549,0.5,0.0
386-71-6959,GB16XZBC14126181973499,2017-08-31 12:00:00,Tubing,125.565145832218,81.7145385742187,5.19999980926513,PACKER_DONNAN,20.73,5.22,60.871569,70.480564,119.575594,96.299674,1.04,872.0,1.0,295.92,0.4973616525430813,0.5,0.0
363-06-6891,GB06YAZI20773680938739,2017-03-18 15:00:00,Rods,107.62361755371,92.9210510253906,5.69999980926513,TAC_ABOVE_NIP,19.5,2.55,54.833629,111.800667,178.047661,108.256,1.04,901.0,1.0,123.38,0.4298699379249187,1.0,0.0
017-49-1647,GB93MHWG85588994461248,2011-10-31 00:00:00,Sucker Rod Pump,116.5346212628893,79.14461822509762,5.289854621887204,PACKER_DONNAN,20.72,3.1,54.8645582,44.54013,57.239683,46.232938,1.136,881.0,1.0,921.0,0.0712068958282512,0.0,0.0
112-30-3736,GB51EDSN28375908449045,2017-12-19 00:00:00,Tubing,176.950675589139,97.9533309936523,5.80000019073486,PACKER_DONNAN,2.94,5.39,59.239966,86.295417,265.140103,113.231293,1.056988,873.0,1.0,290.5,0.5780714877114403,0.0,0.0
859-66-6410,GB65TKIH73900563099377,2016-10-06 00:00:00,Tubing,119.7973219219,85.373908996582,4.90000009536743,TAC_BELOW_NIP,19.4,3.5,62.500173,80.478723,116.06383,127.571429,1.04,871.0,1.0,275.0,0.3560248980200731,0.5,0.0
582-07-6485,GB81JZFM82535917452044,2009-01-20 00:00:00,NOFAIL,124.64130119487841,90.83348236083982,6.194666671752927,PACKER_TAC_DONNAN,20.13,2.3,67.79478639999999,74.450871,91.374956,102.781757,1.04,902.0,0.0,1686.29,0.1253718595217242,0.0,0.0
193-32-6905,GB13TOBL17896927590897,2015-12-22 00:00:00,Tubing,131.057144343466,92.6814804077148,6.09999990463256,TAC_ABOVE_NIP,17.04,7.38,66.0112574,112.984211,176.0,197.006509,1.04,905.0,1.0,396.44,0.2965028581872896,0.5,0.5
202-17-9699,GB65NKPX92194556907864,2018-04-02 10:30:00,Rods,142.66540258071,93.1999969482421,5.09999990463256,TAC_BELOW_NIP,0.0,5.84,61.278638,125.483228,280.62273,169.074587,1.04,874.0,1.0,344.23,0.4158465754525249,0.0,0.0
519-15-0669,GB79RFNR23805644693925,2017-07-10 11:30:00,Tubing,112.396049558199,85.0749969482421,5.0,TAC_BELOW_NIP,17.16,3.5439999999999996,71.58968,103.454587,177.667907,121.764535,1.04,886.0,1.0,330.02,0.2793945626286012,0.0,0.0
781-42-2940,GB12LLDN58863253908633,2015-07-23 09:56:00,NOFAIL,115.643287180535,70.3788757324218,3.40000009536743,TAC_ABOVE_NIP,19.11,53.4,36.40566,41.106517,42.206531,34.978353,1.2,867.0,0.0,1728.32,0.1106485202433631,1.0,1.0
376-93-2263,GB74QQPJ46978370386576,2018-05-18 09:00:00,Sucker Rod Pump,113.305747630984,76.8000030517578,3.59999990463256,TAC_BELOW_NIP,19.98,2.02,34.61322,89.468596,41.356897,57.966102,1.04,902.0,1.0,57.05,0.2412280715373961,0.5,0.0
301-85-9041,GB74NCLI48862004095160,2010-12-02 00:00:00,Sucker Rod Pump,90.4066415566664,58.8370704650878,4.09999990463256,PACKER_DONNAN,20.75,2.2,1.375455,24.356342,37.419115,16.008211,1.2,867.0,1.0,2799.46,0.2288458091912956,1.0,1.0
738-52-9229,GB15TWFI30987279487800,2018-02-12 16:00:00,NOFAIL,121.292840235062,56.0,3.29999995231628,TAC_BELOW_NIP,19.25,2.28,31.749117,24.198148,33.581997,11.432519,1.2,867.0,0.0,793.07,0.2159060483520736,1.0,0.0
145-88-1009,GB40ELHW59576956145631,2020-03-28 10:30:00,NOFAIL,147.611111111111,91.0,6.0,TAC_BELOW_NIP,19.27,6.51,88.731905,110.894286,168.843333,289.678571,1.04,883.0,0.0,18.3,0.3415756390209478,0.0,0.0
465-04-0106,GB85NLHE16047212089409,2010-04-29 00:00:00,Sucker Rod Pump,113.2281806353262,72.47060546874994,5.799999999999995,PACKER_DONNAN,20.75,2.3,40.8335608,52.261905,101.904762,48.422857,1.072,900.0,1.0,41.0,0.3646595449748039,0.0,0.0
016-56-3331,GB43VIJE75374758410405,2015-03-31 05:36:00,Rods,138.80931192441818,87.75831604003902,5.515714263916012,PACKER_DONNAN,20.72,4.9,58.5606266,74.419162,138.209581,190.598802,1.04,885.0,1.0,167.04,0.2925856113198445,0.0,0.5
667-22-7017,GB81IZZN63915288499875,2015-05-20 00:00:00,Sucker Rod Pump,124.63139276719298,98.3074035644531,6.40000009536743,TAC_ABOVE_NIP,19.38,1.52,66.5451578,80.153355,42.381789,132.884273,1.04,900.0,1.0,639.29,0.3175717942182668,0.5,1.0
549-66-2141,GB04WGLN33851728618075,2011-02-07 00:00:00,NOFAIL,102.23557029672843,60.767172241210915,4.3600000381469695,PACKER_DONNAN,20.74,1.3,59.2155696,60.025489,72.937114,81.49112,1.0644068,883.0,0.0,848.0,0.1011501498568187,0.0,0.0
596-40-2009,GB62PFTE86081544679769,2016-03-22 00:00:00,Tubing,125.366909666319,79.2681808471679,5.80000019073486,TAC_ABOVE_NIP,17.22,8.79,67.514963,79.519398,81.246745,118.601838,1.04,883.0,1.0,1147.33,0.4239232784908443,0.5,0.5
869-15-5168,GB40PWBL29141108143832,2018-01-04 16:00:00,NOFAIL,188.30616124471,87.4000015258789,5.09999990463256,TAC_BELOW_NIP,17.08,8.86,86.008218,142.759327,269.712792,376.729126,1.04,880.0,0.0,412.83,0.2356136488369099,0.0,0.0
473-86-4916,GB75BFJG07172251710596,2019-04-10 08:00:00,NOFAIL,119.446651566364,95.7590942382812,6.19999980926513,TAC_BELOW_NIP,17.16,1.8,47.757538,105.719474,66.732603,113.957852,1.04,905.0,0.0,371.4,0.3237651846930214,0.5,0.0
336-26-7497,GB86ACUN15725147857027,2018-01-09 07:00:00,Tubing,144.525196350004,16.8999996185302,5.80000019073486,TAC_ABOVE_NIP,17.12,4.3,55.653352,75.763691,90.867807,88.041687,1.152273,885.0,1.0,827.44,0.3047055992918446,0.5,0.0
173-64-1339,GB96ITFY33584705430608,2014-07-15 00:00:00,NOFAIL,149.92869878168682,97.5055541992187,5.183636379241939,TAC_ABOVE_NIP,17.36,1.88,79.804099,137.989921,381.681832,372.544372,1.04,881.0,0.0,381.57,0.1358631502826729,0.0,0.5
883-77-7576,GB07NZTT31666986743831,2015-01-30 00:00:00,Tubing,126.14823442183891,93.2916641235351,6.0,TAC_ABOVE_NIP,0.0,1.67,68.8522618,101.230643,94.83855,142.736409,1.04,902.0,1.0,574.0,0.3102341813853534,0.5,0.5
549-66-2141,GB25YUVL49577655834052,2016-11-14 05:00:00,Rods,128.9221274882924,99.015998840332,5.90000009536743,TAC_ABOVE_NIP,17.13,1.3,59.5519356,59.306122,95.122449,104.428571,1.2,883.0,1.0,137.33,0.1874828968022553,0.0,0.0
548-99-2796,GB34UJPW39490796496556,2013-06-11 00:00:00,Tubing,130.4547642994058,87.5758163452148,6.040000057220456,PACKER_DONNAN,20.72,2.76,59.5263678,120.628221,129.024771,196.041913,1.04,871.0,1.0,370.0,0.4479280305737478,0.0,0.0
342-67-0989,GB69MKNA44106941510385,2011-08-03 00:00:00,Sucker Rod Pump,129.3309390024348,84.01732635498044,5.480000019073486,PACKER_DONNAN,20.75,1.72,52.647031600000005,55.103671,149.325425,91.797425,1.04,885.0,1.0,364.0,0.1786115678081384,0.0,0.0
501-28-6968,GB80BLLS29034995497746,2014-07-23 00:00:00,Sucker Rod Pump,124.0733983965516,0.0,5.384999942779536,TAC_ABOVE_NIP,17.59,2.5,62.38771799999999,159.724352,155.252241,137.551704,1.04,881.0,1.0,534.0,0.1792985058185829,0.0,0.5
754-91-5422,GB48PKHD63545006065002,2016-01-02 08:00:00,Tubing,144.867533941688,93.5833358764648,6.09999990463256,TAC_ABOVE_NIP,0.0,4.27,59.889496,116.756702,169.293083,282.645646,1.04,901.0,1.0,632.18,0.4190988174641827,0.5,0.5
441-22-0234,GB07WZGZ16169477790573,2014-02-07 00:00:00,NOFAIL,131.257532321243,97.6750030517578,6.259999942779534,TAC_ABOVE_NIP,0.0,3.23,56.2314666,76.491614,73.678386,144.713376,1.04,902.0,0.0,468.0,0.2515111526387166,0.0,1.0
560-28-3382,GB83LKTA69437718916765,2018-04-02 13:11:00,Tubing,138.12251180013,53.4000015258789,6.69999980926513,PACKER_DONNAN,20.74,1.99,51.858244,71.844677,61.814401,93.576809,1.04,886.0,1.0,441.12,0.2681473889540303,0.0,0.0
866-13-5950,GB72SXYD36547377970734,2008-11-19 00:00:00,Sucker Rod Pump,106.89572031159153,67.67159881591795,3.6503030300140358,PACKER_TAC_DONNAN,40.78,1.74,32.9905082,42.053076,34.569124,36.67502,1.2,867.0,1.0,1735.0,0.1927342098245617,0.0,0.0
274-31-0083,GB22TXOH90002639959191,2014-01-23 00:00:00,Tubing,142.0604134782834,89.40498352050777,5.319999980926509,TAC_ABOVE_NIP,19.26,1.61,77.061712,132.34456,395.259067,201.454663,1.04,874.0,1.0,385.0,0.0922371600800325,0.0,0.0
540-95-4691,GB06RCWL54996638069591,2018-04-14 17:01:00,Tubing,146.30521212973,58.2999992370605,5.0,TAC_ABOVE_NIP,17.43,1.39,63.529622,68.75332,69.27994,63.576004,1.04,886.0,1.0,496.71,0.2683922537817885,0.0,0.0
769-33-6236,GB75QKEU58424926241520,2012-03-07 00:00:00,Tubing,152.6056386143762,93.07321929931636,5.5746665954589805,PACKER_DONNAN,20.74,2.81,62.710269,68.390372,122.509907,146.68322,1.04,875.0,1.0,322.0,0.1056422404689507,0.0,0.0
703-17-3023,GB49WZQI29325885225272,2016-02-09 16:00:00,Tubing,136.90826932054682,94.7639999389648,5.80000019073486,TAC_ABOVE_NIP,17.57,2.19,65.569214,105.291581,229.466419,222.586047,1.04,875.0,1.0,388.06,0.3400723002192495,0.5,0.5
135-75-8713,GB59PIBP47259797652860,2015-12-16 00:00:00,Sucker Rod Pump,114.94536477654314,78.0899963378906,5.30000019073486,TAC_ABOVE_NIP,19.26,1.87,55.071963,68.938475,96.826576,112.128378,1.04,884.0,1.0,265.0,0.266074115510705,0.5,0.5
825-81-3999,GB35KZCY00890916346242,2015-09-23 14:00:00,Tubing,157.7433398403802,74.66650451719758,5.719999980926509,TAC_ABOVE_NIP,17.31,1.67,60.158731,296.541114,367.647185,346.676768,1.04,904.0,1.0,495.35,0.548381456584942,0.5,1.0
266-76-2019,GB74QJTR24974415970488,2019-02-01 12:00:00,Tubing,150.142106237865,96.9000015258789,6.09999990463256,TAC_BELOW_NIP,17.12,2.98,48.692422,100.4175,438.398491,151.413517,1.04,873.0,1.0,226.9,0.6003734858097246,0.0,0.0
697-98-5704,GB41NHWE12676216134390,2015-08-12 00:00:00,Sucker Rod Pump,125.98102965368301,79.5307693481445,5.77777767181396,TAC_ABOVE_NIP,17.14,2.7479999999999998,51.51,68.358358,166.176783,140.178982,1.04,875.0,1.0,598.65,0.218947252734365,0.5,0.5
292-26-5777,GB28RYSJ50260850188359,2018-12-17 14:30:00,Tubing,153.211324708074,90.5999984741211,5.4769229888916,TAC_BELOW_NIP,17.26,1.6,64.869508,73.056486,77.850206,61.751411,1.04,884.0,1.0,485.13,0.4795687826469261,0.5,0.0
674-75-3145,GB50MZSU49836928556247,2020-01-03 12:00:00,NOFAIL,115.0,92.0,5.0,TAC_ABOVE_NIP,17.14,12.49,51.577456,126.678596,68.62614,65.031842,1.04,883.0,0.0,103.23,0.2819792802424388,0.0,0.0
494-33-1277,GB86HZQB13390874687552,2019-03-08 16:00:00,NOFAIL,106.741795580085,60.099998474121,5.0,TAC_BELOW_NIP,17.18,1.46,64.778015,72.718162,103.062843,61.299612,1.19,875.0,0.0,404.07,0.2493680547276547,0.5,0.0
245-37-1671,GB92LTQX98123895300744,2018-08-04 07:00:00,Tubing,169.047096363012,98.5999984741211,6.19999980926513,NOSEP_PACKER,0.0,8.74,54.669913,159.135368,105.727264,211.489614,1.19,884.0,1.0,620.44,0.3374993818845402,0.0,0.0
254-30-5629,GB86RFPK72788679703742,2013-12-02 00:00:00,Tubing,116.2584433132412,99.5,5.540000057220456,TAC_ABOVE_NIP,19.76,0.55,58.3780758,64.632128,71.11469,111.828693,1.07,882.0,1.0,483.0,0.4381718563052507,0.0,0.5
632-15-3189,GB34IAWR00801473389424,2017-07-08 10:30:00,Sucker Rod Pump,120.230321452103,52.9000015258789,5.90000009536743,TAC_BELOW_NIP,17.2,2.4059999999999997,56.942118,73.370861,89.394561,116.23582,1.04,885.0,1.0,740.56,0.2028867865344779,0.5,0.0
595-43-5904,GB37DTPI34258942767571,2015-09-17 12:00:00,Sucker Rod Pump,93.1413781499288,80.229995727539,5.34000015258789,TAC_BELOW_NIP,17.17,1.86,66.8266924,76.025048,116.842004,109.66988,1.04,885.0,1.0,732.2,0.2941796872577958,0.5,0.5
441-35-2136,GB70WIJQ81492729116524,2016-07-25 00:00:00,Rods,105.120184059602,84.0391311645507,5.80000019073486,TAC_BELOW_NIP,17.15,4.12,70.041495,76.918894,96.139852,101.705882,1.04,883.0,1.0,449.5,0.2713170315950851,0.5,0.0
401-71-8877,GB85NVLY17559990280286,2017-06-17 06:45:00,Tubing,153.628283472845,90.0541687011718,6.40000009536743,PACKER_DONNAN,2.51,2.02,57.915996,136.086155,137.230571,133.875502,1.04,883.0,1.0,471.18,0.2971051417607382,0.0,0.0
190-68-4039,GB17DXJS30279145341252,2017-12-18 17:00:00,Sucker Rod Pump,160.795680414679,9.69999980926513,7.09999990463256,TAC_BELOW_NIP,0.0,1.7,64.494672,65.799645,70.64769,30.238696,1.2,880.0,1.0,357.29,0.1913273310462858,0.5,0.0
458-29-4834,GB48PNIP10247463407569,2013-06-14 00:00:00,Sucker Rod Pump,115.56222661519341,54.24647811949251,5.39519996643066,TAC_ABOVE_NIP,19.24,1.93,59.32639379999999,64.102586,76.305157,90.056724,1.0421470000000002,871.0,1.0,699.29,0.4311966422407282,0.0,0.5
604-64-1864,GB45HBCD92893657217864,2008-02-12 00:00:00,NOFAIL,114.8451386501458,77.78573303222655,4.684999990463254,PACKER_TAC_DONNAN,20.43,2.42,29.315519600000005,0.0,0.0,100.740468,1.1360000000000001,870.0,0.0,834.0,0.0698338030353402,0.0,0.0
431-63-9564,GB61LYAE78480364133686,2018-06-11 08:00:00,Sucker Rod Pump,156.449835475693,93.2538452148437,6.5,PACKER_DONNAN,2.94,2.02,33.096148,57.132294200000004,68.4676472,57.104963,1.04,875.0,1.0,505.07,0.2979532794723989,0.0,0.0
829-02-6250,GB77RIFQ63136577640653,2018-06-15 13:00:00,NOFAIL,147.826570273518,66.0,6.69999980926513,TAC_ABOVE_NIP,17.8,1.93,56.28444,77.279814,27.502734,47.676179,1.04,886.0,0.0,670.19,0.2348708985256557,0.0,0.0
792-96-3646,GB85RSBS24263417104721,2017-09-03 00:00:00,NOFAIL,127.625349704942,69.0999984741211,5.90000009536743,TAC_BELOW_NIP,17.13,4.0,50.058032,56.635564,99.858798,45.35215,1.2,886.0,0.0,787.29,0.1714282123339246,0.0,0.0
673-61-5476,GB83MSEQ42237961445358,2018-07-24 15:30:00,Sucker Rod Pump,141.751825968424,95.5,5.32272720336914,PACKER_DONNAN,2.94,1.64,43.6475,95.28246,16.565731,63.677961,1.04,875.0,1.0,244.73,0.2493558328602889,0.5,0.0
207-54-2233,GB80SOVM82165140524818,2014-09-24 08:11:00,NOFAIL,162.7163688013498,94.97127990722655,5.765866661071776,NOSEP_PACKER,0.0,1.54,84.1042142,174.683409,225.249924,356.604318,1.04,901.0,0.0,131.66,0.2432194497431744,0.0,1.0
341-04-7343,GB55DXHO49300642199527,2016-04-11 00:00:00,Tubing,140.518863677978,97.6766662597656,7.09999990463256,TAC_ABOVE_NIP,17.15,7.89,54.970469,74.890531,70.604607,176.248408,1.04,902.0,1.0,446.42,0.3251659385201368,0.5,1.0
654-60-1522,GB29BECF63525669173364,2018-02-26 16:30:00,Tubing,129.34854212653562,94.9000015258789,5.77399988174438,TAC_BELOW_NIP,17.11,2.11,66.179184,82.864392,114.886244,139.060606,1.072,881.0,1.0,197.9,0.2043291901086638,0.5,0.0
193-99-8311,GB31DGCC43528623238062,2020-01-23 00:00:00,NOFAIL,147.567901234567,62.0,7.0,TAC_BELOW_NIP,17.12,8.05,58.255319,62.944783,65.743516,81.095532,1.04,883.0,0.0,83.73,0.4516632556279426,0.0,0.0
219-24-3610,GB36ZLGJ99094682552185,2017-06-08 15:00:00,Tubing,130.108126242739,74.1500015258789,6.09999990463256,TAC_BELOW_NIP,19.13,1.15,55.513254,78.450813,66.317316,90.798735,1.04,875.0,1.0,863.95,0.2891217812671069,0.5,0.0
135-43-8288,GB03QGGK89409334717138,2015-12-23 00:00:00,Rods,90.4618212601234,92.9814834594726,6.09999990463256,UNKNOWN,0.0,1.78,70.208313,108.047725,99.506317,126.073171,1.04,902.0,1.0,607.0,0.3705383042994928,0.5,1.0
522-04-9880,GB71PGJF05263202729182,2020-04-07 14:00:00,NOFAIL,140.666666666666,91.0,6.0,TAC_BELOW_NIP,17.05,6.44,6.427333,8.704286,6.767857,0.0,1.04,880.0,0.0,8.15,0.42100377010703427,0.0,0.0
342-67-0989,GB77QHDB35704492470723,2015-02-13 13:00:00,Tubing,123.171749131086,68.6999969482421,6.0,TAC_ABOVE_NIP,19.24,1.72,41.391199,58.917937,95.360516,74.030745,1.2,885.0,1.0,1388.98,0.2152125984953954,0.5,0.5
540-95-4691,GB06RCWL54996638069591,2016-12-06 00:00:00,Rods,129.1973982343398,92.0778442382812,5.8653845787048295,TAC_ABOVE_NIP,17.43,1.39,52.141874800000004,183.153846,197.576923,47.663265,1.04,886.0,1.0,97.94,0.2703917786580503,0.0,0.0
688-57-5762,GB87BJLU28773001134928,2019-08-14 13:01:00,Sucker Rod Pump,99.7716219627251,87.691665649414,6.19999980926513,TAC_BELOW_NIP,17.12,2.55,50.30567,134.307368,49.676421,23.257629,1.04,902.0,1.0,70.98,0.8258591621699701,0.0,0.0
642-04-9474,GB51QSKK77052682784163,2015-11-11 00:00:00,NOFAIL,118.583125285248,73.6391296386718,5.09999990463256,TAC_ABOVE_NIP,17.2,1.96,62.306921,66.445195,100.292228,71.852325,1.04,874.0,0.0,1047.12,0.241691831127246,0.5,0.5
154-19-4786,GB34WSDF67976137332999,2018-03-24 00:00:00,Rods,76.4715717149817,0.0,6.19999980926513,TAC_BELOW_NIP,17.16,3.5,47.931667,58.541778,51.811778,97.729167,1.072,901.0,1.0,47.59,0.3216798113095551,0.5,0.0
222-83-8126,GB89WOST61377835122217,2018-08-13 09:15:00,Tubing,168.716453704833,99.3000030517578,5.09999990463256,TAC_BELOW_NIP,17.12,15.05,113.457723,141.115393,213.484257,515.188136,1.04,901.0,1.0,108.24,0.4935649643919595,0.5,0.0
727-56-2354,GB63QKJY06147638233751,2018-09-03 08:00:00,NOFAIL,159.639215978776,85.1999969482421,6.40000009536743,TAC_BELOW_NIP,17.1,5.8,86.842611,127.942011,272.344469,322.125134,1.04,880.0,0.0,161.38,0.3874054981378758,0.0,0.0
542-08-4934,GB21JHOK16833007744679,2016-05-10 06:30:00,NOFAIL,121.413784641143,97.8499984741211,6.09999990463256,TAC_ABOVE_NIP,17.13,5.75,44.495629,71.881243,330.080888,95.715084,1.04,875.0,0.0,173.73,0.3220101546376953,0.5,0.0
781-42-2940,GB06OYWD25834161876529,2006-08-24 00:00:00,Sucker Rod Pump,122.51918939250181,83.94920654296871,6.219999980926511,PACKER_TAC_DONNAN,40.55,53.4,45.1840956,0.0,0.565611,122.324395,1.04,867.0,1.0,708.0,0.0702336439105217,0.0,0.0
628-07-9398,GB96IYMC60428555071948,2017-07-16 11:00:00,Rods,125.28964820535,92.4000015258789,6.5,TAC_ABOVE_NIP,0.0,11.06,68.548057,104.3442,77.671558,153.614864,1.04,901.0,1.0,727.04,0.3338920119084309,0.5,0.0
